flower_order_id,customer_name,customer_email,customer_phone,arrangement_id,quantity,total_amount,delivery_id,occasion,promo_code,discount_amount,order_date,order_status
9993d58d-7781-44df-9f82-a9edde264aac,Angela Gilmore,ecarroll@example.net,001-534-250-5297x45142,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8710,f9a8fcbe-e442-4fb4-8ce1-b0d1dae77920,"","",0,2024-04-21T12:59:00,confirmed
97ee2236-8a3f-4bc9-a175-8ad070ba603b,Jason Shelton,perezjessica@example.org,(481)779-1068x717,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,10459,2085abe7-f1cc-4e49-a345-6bfa887e0f6d,Thank You,"",0,2024-04-21T13:15:00,delivered
b4975bb0-b71b-4fee-a3bb-ae89fbf55efa,Kyle Henry,carolyn52@example.org,(366)988-1527,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,4894,5476e7d8-583d-4788-a5b0-a48d490fc21a,"",BIRTHDAY5,450,2024-04-21T14:04:00,preparing
bdc6d64f-efa5-4f17-8d3c-2fbba991027d,Omar Perkins,steven52@example.org,(899)225-6675x309,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5235,ae37aa03-c823-4d67-9876-a9a112a1d4ff,"","",0,2024-04-21T15:39:00,confirmed
c5ed499f-9e37-4cd8-9426-d07ca1a2b914,Amanda Schwartz,dannynichols@example.com,779.682.5341,38ceb375-da87-49af-8ffb-aa6cbc1187fc,2,15813,6d99523e-cfdc-4634-9f8b-837c7572ad9c,Thank You,"",0,2024-04-21T17:14:00,delivered
5e11e2ba-9c50-46bb-be0c-5a877c8c62ae,Melissa Franklin,carrillolisa@example.org,+1-408-573-0673,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8449,9ab5d95c-fd78-4dbc-89d9-e09b5776c9a5,Anniversary,"",0,2024-04-21T18:05:00,confirmed
c2c35cbf-9bef-4493-82e3-90cfa30c7a59,Lauren Knox,seanhart@example.net,+1-631-724-1440x332,97e6731d-2b41-4482-9210-66789990fe75,1,3835,7f5994d0-6509-466d-a3c8-d68698b78578,Get Well,"",0,2024-04-22T08:32:00,delivered
be00b745-7958-4d57-833e-f707680b641a,Karen Short,normanchristopher@example.com,488.890.8408x21981,97e6731d-2b41-4482-9210-66789990fe75,1,3554,4b42d7d8-db4b-4df1-98a1-2c30883f666b,"",NEWCUSTOMER,250,2024-04-22T10:38:00,delivered
689289b6-198c-4dfd-b1b8-49fe960b7670,Johnny Finley,hernandezryan@example.net,242-521-6062x9219,38ceb375-da87-49af-8ffb-aa6cbc1187fc,2,16283,d63417d1-8002-47b0-9587-d152551e2859,Sympathy,"",0,2024-04-22T13:35:00,delivered
bafb2c66-2709-4b46-8b20-449697f05ed7,Bruce Gibson,gperry@example.net,+1-978-759-6548x6367,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5523,f698dbee-133a-46fc-a57b-5b1a3106ad2e,Just Because,"",0,2024-04-22T19:12:00,delivered
74041b69-69e5-45f8-9439-83b308f6bb86,Joseph Zimmerman,jose24@example.net,(288)233-0619,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5486,414fd36a-05ef-4fda-bc4a-0b03b5ab97ee,"","",0,2024-04-23T11:40:00,confirmed
9c1aac95-45a8-42fd-900b-f78d42768153,Jose Gonzalez,seanrodriguez@example.net,001-476-388-5958x312,97e6731d-2b41-4482-9210-66789990fe75,1,3635,4d121327-7a01-4d28-9c56-038a34a40366,Birthday,"",0,2024-04-23T12:57:00,confirmed
1430905d-4c7a-4ab6-b592-9a6eeafc49ab,Corey Mata,ibarnes@example.org,001-281-934-0568x039,97e6731d-2b41-4482-9210-66789990fe75,1,3561,8f9b6788-9dc7-4673-b2a9-78a0c1366998,Get Well,"",0,2024-04-23T18:41:00,confirmed
6b131553-5645-4331-8110-c7fd43677c86,Amy Howard,nicoledean@example.org,407.998.5848,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7128,d09c6cc7-c296-4198-b420-6dd05560b6b0,Thank You,"",0,2024-04-23T20:24:00,delivered
f9377e4c-f8e8-4069-87dd-d9978771f2f7,Joseph Robinson,teresa07@example.net,001-648-793-5698x4039,97e6731d-2b41-4482-9210-66789990fe75,1,3583,2b89d587-61e3-4235-a2a8-51a0c4adca20,Get Well,"",0,2024-04-24T08:14:00,preparing
11931843-3584-4439-b985-43b93f938063,Robert Smith,davidmorrison@example.com,+1-680-427-1940x04592,97e6731d-2b41-4482-9210-66789990fe75,2,5952,babedcc0-8b23-44a0-8c43-e068ff98ac8f,Sympathy,"",0,2024-04-24T08:37:00,delivered
d182170e-fe51-48dc-a5e7-0d9a849de652,Stephanie Carr,julie39@example.net,972.648.0627x056,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5377,185972d3-2f9a-4915-a78b-178ff4bf1b1d,"","",0,2024-04-24T09:33:00,confirmed
51e16d8b-8144-439d-a684-0567fca3d013,Diane Cruz,donaldherrera@example.net,(333)856-2930x4142,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7945,d0e20b26-cfdb-4897-ab8e-8d5ef2d28d96,"","",0,2024-04-24T09:46:00,delivered
e3950e84-9f32-454e-8d67-a6b169395dfc,Destiny Rhodes,ryanmorrison@example.com,(282)256-4518x54913,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,3711,9cb86d5c-8838-4ae8-a0a6-9e86da7422e4,Birthday,THANKS10,350,2024-04-24T14:06:00,confirmed
338f71e8-a1af-4e2a-a992-27295585e274,Valerie Johnson,karen71@example.com,+1-729-606-1153x44140,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5109,03914a66-a86e-49fa-ab5d-6b438ae103ad,"",GRAD25,450,2024-04-24T14:11:00,confirmed
64d9ff3f-f732-4c69-a1d3-9a47b9d7da40,Samuel Mitchell,phelpscindy@example.net,771-652-9895x99077,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,10276,918f4609-2f85-4080-ae2e-cea1e1e7bc77,Just Because,"",0,2024-04-25T08:37:00,delivered
022b7a91-b09f-4c3f-b9e1-146a7cf67753,Joseph Sullivan,qwalker@example.com,(217)598-4536x1433,97e6731d-2b41-4482-9210-66789990fe75,1,3857,bcfca64b-4b3c-49c4-ba2f-6d3b74ebce2a,"","",0,2024-04-25T13:12:00,preparing
3a240934-c39f-42d3-978f-16671e5d63b1,Michael Scott,wilsonmary@example.net,001-785-333-0390,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4260,bfabec20-9c67-41c7-a9f3-b7ca6e820336,Birthday,"",0,2024-04-25T13:58:00,delivered
309b140d-67b2-4c4f-b0c7-143a3410719b,James Lee,pachecodouglas@example.com,648.780.2675x05170,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4508,1edfc437-af5d-4bb5-a5e7-9118816244a1,Mother's Day,"",0,2024-04-25T19:16:00,delivered
ff8ec6e0-93f0-4242-bb34-05f0c3ce564b,Tammy Moore,sandradecker@example.net,756.811.9242,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4447,3126f910-491f-41d4-a2fd-4e97fd8b20db,Mother's Day,NEWCUSTOMER,350,2024-04-26T09:24:00,delivered
d026804c-c062-49ab-9b3d-1834c529db8c,Joshua Mitchell,probertson@example.net,(890)893-0048x784,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5000,dba0467b-36b5-44b6-9076-289eb9b7124d,Birthday,BIRTHDAY5,450,2024-04-26T12:43:00,confirmed
f3366877-b2c4-4183-8fd7-3fe91790194f,Brittany Jones,andreshelton@example.org,6489088280,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7816,7b9137fb-fdcc-4c39-ae81-7c07d207306b,Congratulations,"",0,2024-04-26T15:34:00,confirmed
91c3af17-e6d9-492a-8874-df6ead7c5548,Tammy Johnson,kellertammy@example.com,251.862.8431x337,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5618,e12a74d4-ffe2-41fd-81c6-f8af91750083,Anniversary,"",0,2024-04-27T17:44:00,delivered
88b7fcb5-2e65-4920-9705-c0f65bde61e9,Emily Harmon,robert12@example.net,001-575-847-9939,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8560,9437011c-f17e-473d-b6cb-fc0fd96a4b79,"","",0,2024-04-28T08:54:00,delivered
dda89a6e-60c4-40b7-82af-3f54687cef11,Mark Donovan,laurenmalone@example.com,+1-603-735-7919x61924,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4417,f067f6c5-1a5e-4721-bef0-3d3f856db09e,"","",0,2024-04-28T12:52:00,delivered
17bedfe2-a26c-4815-b004-e5ee7a9b859e,Sara Davis,williamconley@example.org,895-392-0868x9548,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8977,7ceb423f-1230-42a0-96c2-69b44caeb857,"","",0,2024-04-28T13:11:00,confirmed
b216a6f1-2a93-4ac2-a497-b945cdb310de,Jason Williamson,moraleskyle@example.net,5488512969,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5871,7cea6d61-81a5-4985-9cdc-95b45fc5bb5f,Just Because,"",0,2024-04-28T16:58:00,delivered
5685a0f1-d568-4dc5-9ce9-19ad0b195ebd,Micheal Webster,millernicole@example.com,001-244-939-1395x97016,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8673,7cf88a87-c0fd-4a34-a7be-6219c91df589,Congratulations,"",0,2024-04-28T20:21:00,preparing
8baaed4e-f656-4c94-854e-abbfaac4350e,Jordan Jones,chapmanmichelle@example.org,300.660.3601x6580,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5422,017355bc-9e34-46a4-9690-8b373c7835e0,Thank You,"",0,2024-04-29T08:28:00,confirmed
58912aeb-d55f-4d5c-9076-846c1b691ff9,Scott Moore MD,jenniferhiggins@example.net,739-492-5922x40569,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5821,89686cf5-965c-44fe-8c80-060f1b9a5804,"","",0,2024-04-29T11:22:00,delivered
565f7e1a-09e1-42b4-94e1-67a0b30e3458,Heather Taylor,dhoward@example.org,001-834-782-4402x4074,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4922,f4cbb1c4-ea46-4ca0-bdfe-30638cc8070f,Get Well,"",0,2024-04-29T13:39:00,delivered
428049b9-b9b7-4e92-bb4f-79fb76f303cb,Sydney Larson,dianalloyd@example.com,565-561-0487,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7909,c0b76f0f-0b64-4b49-8e77-9cb646892809,"","",0,2024-04-29T13:59:00,delivered
3e6afea2-7c51-4422-b9e7-e7729d377545,John Powell,guzmantammy@example.com,001-868-806-6989x18979,97e6731d-2b41-4482-9210-66789990fe75,1,3067,9f7916ae-ab6a-477b-a8e8-ac4513129f6e,Congratulations,"",0,2024-04-29T14:45:00,delivered
7c98bc00-f607-4144-bde9-72b079d69e88,Ruben Sanchez,rachel43@example.net,329-319-9215,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4163,e92ab69a-fccd-4efb-a7fb-98eb3e346dc8,Graduation,GRAD25,350,2024-04-29T16:17:00,delivered
1b385177-66e3-4811-a7ab-bab6a238dcac,Brittany Powell,tfrazier@example.org,709.979.0444x19339,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8144,d14ca461-04e3-4904-974b-4fbb5a5dfcc6,Mother's Day,"",0,2024-04-29T17:39:00,delivered
15594b80-a323-4e92-8849-cf51305c7f25,Mrs. Hannah Gallegos,johnwilliams@example.com,980.558.6150,97e6731d-2b41-4482-9210-66789990fe75,1,3978,9b55608f-9438-477b-bf52-aeb60993d7ff,Thank You,"",0,2024-04-29T17:39:00,delivered
74425047-5f16-4df6-9568-810f7049df45,Jack Hawkins,deborah81@example.net,001-360-345-2115x88179,97e6731d-2b41-4482-9210-66789990fe75,1,3057,18b49199-fa3b-4fdf-9d87-3e5d3d2ae617,"",BIRTHDAY5,250,2024-04-29T18:10:00,confirmed
f6769445-45fb-49bb-8da6-b57f3007d115,Valerie Walker,brownrebecca@example.org,+1-335-832-6730x066,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5131,65df1855-a553-4d8a-b7bc-b5e3c0161a05,Anniversary,"",0,2024-04-29T19:53:00,delivered
e45338a0-a79b-427d-971d-5a258c8a61bf,Steven Bailey,ubell@example.org,713-267-6790x5212,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7980,cb0ea54b-16fa-4fd3-b0a7-281877c0a9f7,"","",0,2024-04-30T08:42:00,delivered
34875c20-05ef-4b50-8391-5078dd985bbe,Cole Clarke,kclark@example.net,641-895-1221x4225,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7928,f54e62ca-50a4-43fb-9f23-a905985e018a,"","",0,2024-04-30T09:29:00,delivered
32af0e86-dfa7-42b7-b27c-8c1ce572e377,Anthony Thomas,karencollins@example.com,(793)414-7001x5469,97e6731d-2b41-4482-9210-66789990fe75,1,3718,9af408d8-4c04-44f9-80fc-0e37204d5ec3,Anniversary,FIRSTORDER,250,2024-04-30T10:54:00,delivered
2c509645-17b2-4584-a29b-34f0b842f5ae,Charles Newton,sreynolds@example.com,672.307.0250x688,97e6731d-2b41-4482-9210-66789990fe75,1,3446,79c7fb5c-4d84-41c5-af42-d1c76a4f81e3,"","",0,2024-04-30T11:01:00,delivered
957ac1ba-bb02-456e-81cb-3d06ec3f41e8,Trevor Davis,sarajones@example.net,001-401-999-6174x817,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4495,a70064c5-6ba6-40ee-9307-ca8a021d3e42,Anniversary,"",0,2024-04-30T12:35:00,delivered
fe29c6fd-aa0f-4a14-a5a3-3e6f2d47146b,Nathan Wilson,millermelinda@example.org,(438)291-4250x455,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7978,790d03aa-1072-4aa4-a7a2-9bb3f251f963,Anniversary,"",0,2024-04-30T13:02:00,delivered
dad77254-6f74-4b58-912c-8ba4a8f76301,Regina Myers,brenthoover@example.org,868-433-0768,97e6731d-2b41-4482-9210-66789990fe75,1,3900,fe8a5eb2-9c9f-48cb-8782-ba94304c5093,Thank You,"",0,2024-04-30T13:31:00,confirmed
ff759b76-36f5-433c-be4c-6ae6e8bb3c94,Christine Estrada,donaldroberts@example.com,+1-340-743-2661x318,38ceb375-da87-49af-8ffb-aa6cbc1187fc,2,15872,8b99b3a2-5803-4fee-9d91-b65d7a3a47f6,Graduation,"",0,2024-04-30T15:01:00,delivered
d4f70f94-ba94-4fde-b154-72038670b440,Billy Lopez,nmiller@example.net,+1-615-469-3222x6030,97e6731d-2b41-4482-9210-66789990fe75,1,3634,36a4544d-27da-47cb-99e3-bfbf4f47791f,Graduation,"",0,2024-04-30T19:17:00,confirmed
923d8610-914f-4826-975f-de557ce7c1ec,Benjamin Gonzales,glensnyder@example.net,+1-675-625-5950x1062,97e6731d-2b41-4482-9210-66789990fe75,1,3464,fc7e0f45-2aba-4abf-bea2-106363355015,"","",0,2024-04-30T19:51:00,delivered
0e1baea9-5639-4ad5-8d70-d25b154d8175,Amber Edwards,parksnicholas@example.com,(254)244-0956x81798,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,7529,512681ec-cfa4-4e96-a17f-000adfa71631,"",NEWCUSTOMER,750,2024-04-30T20:14:00,preparing
7af25ef2-2177-4462-8fd9-81bcb73e062a,Jerome Maxwell II,bonniebass@example.org,001-947-841-6591,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8867,fc28fb38-2b7b-4a06-87da-a5979d999ac3,Congratulations,"",0,2024-04-30T20:37:00,delivered
5b9e3808-7b0e-4d07-aea6-3ad9628a1b99,Brenda Sims,justinthomas@example.net,(936)788-6185,97e6731d-2b41-4482-9210-66789990fe75,1,3876,dfa236ea-3cd2-4fdf-8c1b-e53f010688a1,Get Well,"",0,2024-05-01T09:29:00,delivered
96f9ba95-f6fa-47ad-81c2-f318ca0cdc85,Mrs. Michelle Smith DDS,mendezgarrett@example.org,393-266-1710,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5908,ce840e64-6c95-4171-8e5b-a04b4956eb43,Just Because,"",0,2024-05-01T09:45:00,delivered
64ac806d-6061-4312-ac0b-047f137b84cf,Jamie Jackson,stephaniescott@example.org,339-237-7717,17d6fec4-ff45-4679-a504-b2db016a9c41,2,14416,54c0a049-512a-40b2-8f68-047ad3833713,"","",0,2024-05-01T09:48:00,delivered
16ef9e5a-ab8c-4874-9984-5349f6b07c81,Jeanette Cunningham,clarkshane@example.com,697.484.3908x9266,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5287,5517a48e-3684-4ec1-af0d-dc03659cb513,"","",0,2024-05-01T10:48:00,delivered
597c072e-c77e-4a2a-bf15-64fd6c85f17b,Elizabeth Rodriguez,kristywheeler@example.net,(407)555-1270,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5051,71d63cd2-9277-496b-8a96-d7284a0c4d14,Sympathy,SPRING20,450,2024-05-01T10:52:00,confirmed
9c6f9564-8e40-4825-8e1f-d870e2cab252,Kimberly Sampson,kennethsmith@example.net,253.707.1162,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8479,c65efc1f-c440-4fa9-9b2c-d3593082b7ec,"","",0,2024-05-01T12:03:00,confirmed
48d663ad-63de-46fd-8934-6e0d515a21d5,Ashley Nguyen,lespinoza@example.net,+1-737-661-1387x50764,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5618,d3fa6f70-6595-47d2-94c0-587a5abea6f1,"","",0,2024-05-01T15:21:00,delivered
1e99a3d6-0a16-40ba-a35d-f769992a524f,James Leonard,russell02@example.org,+1-421-370-4816x310,97e6731d-2b41-4482-9210-66789990fe75,1,2995,81a06e9c-948f-404b-b18c-4d8f6a1682eb,"",THANKS10,250,2024-05-01T16:00:00,confirmed
d3d08a01-157d-4f25-ae29-3bed6ee0c88e,Dawn White,feliciamerritt@example.org,548.397.6547x27079,97e6731d-2b41-4482-9210-66789990fe75,1,3696,491570dd-7123-4f6e-b3e1-b828a3740539,"","",0,2024-05-01T19:29:00,delivered
cf2d03a5-2605-4771-bbce-a672f7124263,Gary Kirk,chunter@example.org,390-247-5240x21995,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4510,43b41222-2bd6-4290-9e37-0759c7c0b826,Get Well,"",0,2024-05-01T20:02:00,preparing
0e48a23f-5b82-4240-ae52-e185e27ec4c3,Melissa Jensen,buckgeorge@example.com,704.725.0408x6727,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5689,94cebdc2-50de-49f2-85ce-8fafa9765cbe,Valentine's Day,"",0,2024-05-01T20:33:00,confirmed
83ac45ac-277b-411c-9222-52ab3e2bb2e0,David Smith,brockandrew@example.org,876-721-1122x391,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5855,ed8002a6-0369-4ebc-b27f-8534550c9630,"","",0,2024-05-02T08:24:00,delivered
a557118e-e96c-403c-ab2e-af9fde040f32,Michelle Palmer,james64@example.net,+1-206-756-8281x9549,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,8080,8e6e3c6e-dfbd-40eb-8770-9ea73478dca1,Sympathy,"",0,2024-05-02T08:48:00,confirmed
e897104d-7c85-4a45-b39b-4bf2d37a8180,Jeremy Gibbs,coleharrison@example.org,001-449-575-0332x591,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7800,5a9665ab-8982-4250-bcd8-ea39373bb7b6,Graduation,"",0,2024-05-02T10:20:00,delivered
6f1b3637-1743-435d-968a-f55626ebab1b,Michael Johnson,fharris@example.com,001-902-986-2568x7963,97e6731d-2b41-4482-9210-66789990fe75,1,3686,8c647f42-3c12-41e7-8c64-c67f3cc235af,"","",0,2024-05-02T11:53:00,delivered
2a57f294-5dba-4703-a485-3420e692313b,Erin Mcdonald,stephanietownsend@example.org,2325278086,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4901,e81991de-2896-40e5-9d4d-56924be6c07e,Graduation,"",0,2024-05-02T11:55:00,delivered
f52a61e0-3ec8-4c3f-acc3-de46abaf7322,Christopher Durham,osbornejennifer@example.net,6376070102,97e6731d-2b41-4482-9210-66789990fe75,1,3422,7d8e1208-2150-437d-8334-ab4633582cb1,"","",0,2024-05-02T12:31:00,delivered
05e15feb-019a-43c5-a02e-acae088a3928,Tammy Miller,rhodesnancy@example.net,970.951.0826x2142,17d6fec4-ff45-4679-a504-b2db016a9c41,1,6781,2c70adfe-d46d-4496-b168-ea52eb6583b9,Sympathy,SPRING20,650,2024-05-02T14:56:00,delivered
fac9dbf0-e5de-4948-bd9b-4753cf70461b,Jon Patel,mariegiles@example.com,(914)559-8980x94564,97e6731d-2b41-4482-9210-66789990fe75,1,2974,5a3c5838-8708-4d82-8011-2c98877b7513,"",NEWCUSTOMER,250,2024-05-02T15:19:00,confirmed
70d700b3-34dc-423b-9d83-c3edc3d1bb79,Angela Baker,daniel73@example.org,(731)435-5886,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4571,180da964-c429-4680-a37f-e49057b54f20,Mother's Day,"",0,2024-05-02T16:33:00,delivered
fdccd0f4-25ff-4779-b2f7-ae0553b38bec,Brandon Cruz,wilsonjoseph@example.net,+1-435-781-9581x32932,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,7578,22132b22-8cab-4d08-a952-57c2ae82a245,"",LOVE15,750,2024-05-02T17:47:00,delivered
419c48cd-df96-4163-a98b-0ce2504abc90,Robert Hansen,joshua97@example.net,(566)391-3008,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4588,9359314a-1dde-43d1-bf93-d94f66a76b50,"","",0,2024-05-02T18:28:00,delivered
1dae606e-2492-4dfd-923a-bad48e2d1101,Nicole Fernandez,jacob11@example.net,708.236.2156x70169,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8016,5f405fb8-29fa-40e9-8a8f-cef7915242be,Graduation,"",0,2024-05-03T08:38:00,delivered
e65ec727-979e-43c3-9655-4e3bf8e0e5dd,Karla Robinson,rmartin@example.com,001-936-447-0478,97e6731d-2b41-4482-9210-66789990fe75,2,5741,0e0407ec-9c57-4d67-b685-091049f1cfe4,Just Because,"",0,2024-05-03T09:50:00,delivered
751a98d7-2b4a-4762-8021-74b9554c3538,Dr. Carrie Morgan MD,qrobinson@example.net,(392)959-3504x08485,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8972,15d9994f-dfbd-47ec-a7fe-ccd2c134eefe,Thank You,"",0,2024-05-03T10:24:00,delivered
e0137b05-6222-4d6d-98cd-d62055d941a3,Tina Harding,bandrews@example.com,(823)994-1623x8989,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5998,ba403a35-f344-449e-a852-4c9573bda634,"","",0,2024-05-03T12:12:00,confirmed
9f580f61-e8f3-4499-9efb-64fab03bbc57,Dillon Atkinson DDS,lwillis@example.net,488.860.1454x157,97e6731d-2b41-4482-9210-66789990fe75,1,3324,51f95332-c2ef-44f4-b023-785c7d3794b6,"",THANKS10,250,2024-05-03T12:25:00,preparing
ecba7255-039b-4dd9-b5b7-ac61d6059f4d,Michaela Davis,paulatanner@example.net,001-758-872-2840x1536,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4290,6f04fb9d-9e50-4d90-bb83-e22ea30970f9,"","",0,2024-05-03T13:57:00,delivered
8dd7dcc2-9928-490d-9691-37c5a5d3e5cf,Jacob Huerta,anthony37@example.com,433.616.2697x47403,97e6731d-2b41-4482-9210-66789990fe75,1,3186,2062e74f-c642-4183-a56b-534572972f0f,Anniversary,"",0,2024-05-03T14:59:00,preparing
fdc19f05-fda7-4349-9d86-9275bd549956,Keith Reyes,alison58@example.org,246.703.9967,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8140,f0154202-041b-4f6a-a610-70246b28f2a2,"","",0,2024-05-03T19:59:00,confirmed
856348bf-cfe9-4545-95b3-9f93a30b27a6,Adam Conrad,robert49@example.com,213-648-3393x145,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4395,4fb341de-e6d7-4d23-b427-a3f498e84cb5,"","",0,2024-05-04T10:35:00,confirmed
38b89818-29e0-4fcf-8b1f-98d693b63519,Brittney Duffy,ystevenson@example.com,(959)297-5508x939,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5264,7a468af3-93d1-401d-b4dd-46506c44e96a,Valentine's Day,"",0,2024-05-04T12:23:00,confirmed
66e994c6-68b3-44c0-a1bb-9aeb1dc18f0e,Caitlyn Manning,jeremy18@example.com,3009889096,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7551,f46ddc12-b2a5-452f-97ac-41dd547749e7,"","",0,2024-05-04T14:01:00,delivered
62c0347b-6e3e-4408-8e01-b8dcb6c2f994,John Wilkins,emartinez@example.com,001-438-225-8361x780,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7342,68b40e2c-f210-4505-86d5-0361cbb3b441,"","",0,2024-05-04T15:29:00,confirmed
4dc5bd49-7ae1-4211-bb38-f8f0367ddc16,Michelle Moreno,bmorris@example.net,+1-212-932-9850x492,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8958,33309fd5-328c-4040-b41e-114d0eb2f9c9,Sympathy,"",0,2024-05-04T15:51:00,delivered
1dc16678-3da4-445e-a2f8-639deb05bc19,Charles Decker,greenstacey@example.com,263.590.1287x9281,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8493,375685f0-bb5e-423d-b06c-78e5e2aab504,Valentine's Day,"",0,2024-05-04T17:29:00,delivered
3c1b8f3e-3ee5-4783-bbf4-f85b55882e97,Ashley Schultz,gregorywilliam@example.org,9735773617,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4803,466f9a1f-18d9-4899-b249-4472d553799b,Just Because,"",0,2024-05-04T19:00:00,delivered
1e3b5b44-c5a3-487c-92ec-6d5538b0578f,Shane Harris,heather09@example.org,912-863-3437x14956,38ceb375-da87-49af-8ffb-aa6cbc1187fc,2,15763,e506810c-a89f-4f1b-a584-a0e8286d0e6e,Graduation,"",0,2024-05-04T19:23:00,delivered
424ee294-2b9d-47bd-981d-084e59b7cedc,Dawn Hartman,seth98@example.net,891-992-9222x36202,40446816-e765-41e8-a72d-fc54a9e5ffc5,3,14752,790a151a-4ea3-4916-9381-83133a5132d2,Get Well,"",0,2024-05-05T08:49:00,confirmed
cef2ed6c-2326-41bc-8328-1e76e8bd8461,Anthony Farrell,annettesantos@example.net,825.584.1091x75907,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5473,6222a5a9-d3b6-4ae9-bff4-332e91e225e2,Thank You,"",0,2024-05-05T09:53:00,delivered
2ddef0d0-3b24-4b4b-9287-e046a72b4218,Brenda Erickson,sruiz@example.com,824.946.6881x110,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5550,2d8e08f1-cc8f-4d49-9959-ec3137ba7830,"","",0,2024-05-05T11:35:00,delivered
2ec96604-7579-47ef-ba1d-7b3787b1bf86,Keith Roberts,kbaldwin@example.org,001-632-517-0603x06237,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5443,8da7098f-cbf1-4b08-9ea5-8876cdcc2ba2,"",THANKS10,450,2024-05-05T13:24:00,confirmed
4529f9ce-b52e-44a3-9fff-6b7eaf34f887,Patrick Dickson,kmoreno@example.com,2083946391,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8155,2182a719-1a69-42bc-b1e1-bd98490ddf81,"","",0,2024-05-05T13:35:00,delivered
3100bb14-655a-4709-933f-bea0ff5e0469,David Jones,edwardbrown@example.org,514-934-1986x973,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7801,3aae9466-2a4b-4254-b9f7-b256d9d8dcff,Anniversary,"",0,2024-05-05T15:08:00,confirmed
